[2021-06-04 21:01:32.016] [info]  (App) Register Controller: ext.app.converter.hex.encode
[2021-06-04 21:01:32.019] [info]  (App) Register Controller: ext.app.converter.html-entity.decode
[2021-06-04 21:01:32.019] [info]  (App) Register Controller: ext.app.converter.html-entity.encode
[2021-06-04 21:01:32.022] [info]  (App) Register Controller: ext.app.converter.morse-code.decode
[2021-06-04 21:01:32.022] [info]  (App) Register Controller: ext.app.converter.morse-code.encode
[2021-06-04 21:01:32.024] [info]  (App) Register Controller: ext.app.converter.quoted-printable.decode
[2021-06-04 21:01:32.025] [info]  (App) Register Controller: ext.app.converter.quoted-printable.encode
[2021-06-04 21:01:32.027] [info]  (App) Register Controller: ext.app.converter.shellcode.decode
[2021-06-04 21:01:32.028] [info]  (App) Register Controller: ext.app.converter.shellcode.encode
[2021-06-04 21:01:32.030] [info]  (App) Register Controller: ext.app.converter.sql.decode
[2021-06-04 21:01:32.031] [info]  (App) Register Controller: ext.app.converter.sql.encode
[2021-06-04 21:01:32.034] [info]  (App) Register Controller: ext.app.converter.tap-code.decode
[2021-06-04 21:01:32.035] [info]  (App) Register Controller: ext.app.converter.tap-code.encode
[2021-06-04 21:01:32.038] [info]  (App) Register Controller: ext.app.converter.unicode.decode
[2021-06-04 21:01:32.039] [info]  (App) Register Controller: ext.app.converter.unicode.encode
[2021-06-04 21:01:32.043] [info]  (App) Register Controller: ext.app.converter.url.decode
[2021-06-04 21:01:32.044] [info]  (App) Register Controller: ext.app.converter.url.encode
[2021-06-04 21:01:32.047] [info]  (App) Register Controller: ext.app.crypto.aes.decode
[2021-06-04 21:01:32.048] [info]  (App) Register Controller: ext.app.crypto.aes.encode
[2021-06-04 21:01:32.050] [info]  (App) Register Controller: ext.app.crypto.bcrypt.encode
[2021-06-04 21:01:32.053] [info]  (App) Register Controller: ext.app.crypto.blowfish.decode
[2021-06-04 21:01:32.054] [info]  (App) Register Controller: ext.app.crypto.blowfish.encode
[2021-06-04 21:01:32.057] [info]  (App) Register Controller: ext.app.crypto.des.decode
[2021-06-04 21:01:32.058] [info]  (App) Register Controller: ext.app.crypto.des.encode
[2021-06-04 21:01:32.061] [info]  (App) Register Controller: ext.app.crypto.hmac.encode
[2021-06-04 21:01:32.064] [info]  (App) Register Controller: ext.app.crypto.md2.encode
[2021-06-04 21:01:32.065] [info]  (App) Register Controller: ext.app.crypto.md4.encode
[2021-06-04 21:01:32.068] [info]  (App) Register Controller: ext.app.crypto.md5.encode
[2021-06-04 21:01:32.071] [info]  (App) Register Controller: ext.app.crypto.rabbit.decode
[2021-06-04 21:01:32.071] [info]  (App) Register Controller: ext.app.crypto.rabbit.encode
[2021-06-04 21:01:32.074] [info]  (App) Register Controller: ext.app.crypto.rc2.decode
[2021-06-04 21:01:32.075] [info]  (App) Register Controller: ext.app.crypto.rc2.encode
[2021-06-04 21:01:32.078] [info]  (App) Register Controller: ext.app.crypto.rc4.decode
[2021-06-04 21:01:32.079] [info]  (App) Register Controller: ext.app.crypto.rc4.encode
[2021-06-04 21:01:32.082] [info]  (App) Register Controller: ext.app.crypto.ripe-md.encode
[2021-06-04 21:01:32.085] [info]  (App) Register Controller: ext.app.crypto.scrypt.encode
[2021-06-04 21:01:32.087] [info]  (App) Register Controller: ext.app.crypto.sha224.encode
[2021-06-04 21:01:32.088] [info]  (App) Register Controller: ext.app.crypto.sha256.encode
[2021-06-04 21:01:32.088] [info]  (App) Register Controller: ext.app.crypto.sha3.encode
[2021-06-04 21:01:32.089] [info]  (App) Register Controller: ext.app.crypto.sha384.encode
[2021-06-04 21:01:32.090] [info]  (App) Register Controller: ext.app.crypto.sha512.encode
[2021-06-04 21:01:32.092] [info]  (App) Register Controller: ext.app.crypto.sha1.encode
[2021-06-04 21:01:32.095] [info]  (App) Register Controller: ext.app.crypto.sm3.encode
[2021-06-04 21:01:32.098] [info]  (App) Register Controller: ext.app.crypto.sm4.decode
[2021-06-04 21:01:32.098] [info]  (App) Register Controller: ext.app.crypto.sm4.encode
[2021-06-04 21:01:32.101] [info]  (App) Register Controller: ext.app.crypto.triple-des.decode
[2021-06-04 21:01:32.102] [info]  (App) Register Controller: ext.app.crypto.triple-des.encode
[2021-06-04 21:01:32.105] [info]  (App) Register Controller: ext.app.misc.file-crc32.get
[2021-06-04 21:01:32.106] [info]  (App) Register Controller: ext.app.misc.file-hash.get
[2021-06-04 21:01:32.109] [info]  (App) Register Controller: ext.app.misc.file-type.get
[2021-06-04 21:01:32.111] [info]  (App) Register Controller: ext.app.misc.hash-identification.get
[2021-06-04 21:01:32.114] [info]  (App) Register Controller: ext.app.misc.image-exif.get
[2021-06-04 21:01:32.118] [info]  (App) Register Controller: ext.app.misc.image-gif-extractor.get
[2021-06-04 21:01:32.121] [info]  (App) Register Controller: ext.app.other.brainfuck.decode
[2021-06-04 21:01:32.121] [info]  (App) Register Controller: ext.app.other.brainfuck.encode
[2021-06-04 21:01:32.124] [info]  (App) Register Controller: ext.app.other.bubble-babble.decode
[2021-06-04 21:01:32.124] [info]  (App) Register Controller: ext.app.other.bubble-babble.encode
[2021-06-04 21:01:32.127] [info]  (App) Register Controller: ext.app.other.crc16.encode
[2021-06-04 21:01:32.127] [info]  (App) Register Controller: ext.app.other.crc32.encode
[2021-06-04 21:01:32.129] [info]  (App) Register Controller: ext.app.other.crc8.encode
[2021-06-04 21:01:32.132] [info]  (App) Register Controller: ext.app.other.image-base64.decode
[2021-06-04 21:01:32.132] [info]  (App) Register Controller: ext.app.other.image-base64.encode
[2021-06-04 21:01:32.135] [info]  (App) Register Controller: ext.app.other.image-qrcode.decode
[2021-06-04 21:01:32.135] [info]  (App) Register Controller: ext.app.other.image-qrcode.encode
[2021-06-04 21:01:32.138] [info]  (App) Register Controller: ext.app.other.ip-addressv4.decode
[2021-06-04 21:01:32.138] [info]  (App) Register Controller: ext.app.other.ip-addressv4.encode
[2021-06-04 21:01:32.141] [info]  (App) Register Controller: ext.app.other.jother.decode
